TM_KEY_MTH,TM_KEY_WK,CENTER,METRIC_GRP,COMP_CD,PRODUCT_GRP,METRIC_CD,METRIC_NAME,DIMENSION_KPI_FLAG,BG_FLAG,AGG_TYPE,RR_IND,GRY_IND,UOM,PERIOD,ACTUAL_AGG,TARGET_AGG,PPN_TM
202303,2023011,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020100,Postpaid Revenue B2B : TMH,N,N,S,0,GYR,baht,M,255472478.66,213254222.03,2023-05-31 13:48:22
202303,2023012,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020100,Postpaid Revenue B2B : TMH,N,N,S,0,GYR,baht,M,324138486.7,268150067.14,2023-05-31 13:48:22
202303,2023009,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R010100,Postpaid Revenue B2C : TMH,N,N,S,0,GYR,baht,M,465114284.24,483274455.54,2023-05-31 13:48:22
202303,2023012,Sales & Revenue,Revenue,ALL,Postpaid,B2R020305,Postpaid Revenue Cloud/VAS,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023013,Sales & Revenue,Revenue,ALL,Postpaid,B2R020305,Postpaid Revenue Cloud/VAS,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023018,Sales & Revenue,Revenue,ALL,Postpaid,B2R020305,Postpaid Revenue Cloud/VAS,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023019,Sales & Revenue,Revenue,ALL,Postpaid,B2R020305,Postpaid Revenue Cloud/VAS,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023010,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020305,Postpaid Revenue Cloud/VAS : DTAC,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023014,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020305,Postpaid Revenue Cloud/VAS : DTAC,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023021,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020305,Postpaid Revenue Cloud/VAS : DTAC,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023013,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020305,Postpaid Revenue Cloud/VAS : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023014,Sales & Revenue,Revenue,ALL,Postpaid,B2R020306,Postpaid Revenue Connectivity,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023009,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020306,Postpaid Revenue Connectivity : DTAC,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023010,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020306,Postpaid Revenue Connectivity : DTAC,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023014,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020306,Postpaid Revenue Connectivity : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023017,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020306,Postpaid Revenue Connectivity : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023019,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020306,Postpaid Revenue Connectivity : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023014,Sales & Revenue,Revenue,ALL,Postpaid,B2R020304,Postpaid Revenue E1/SIP,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023019,Sales & Revenue,Revenue,ALL,Postpaid,B2R020304,Postpaid Revenue E1/SIP,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023010,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020304,Postpaid Revenue E1/SIP : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023011,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020304,Postpaid Revenue E1/SIP : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023016,Sales & Revenue,Revenue,ALL,Postpaid,B2R020303,Postpaid Revenue M2M/IOT,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023016,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020303,Postpaid Revenue M2M/IOT : DTAC,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023017,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020303,Postpaid Revenue M2M/IOT : DTAC,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023014,Sales & Revenue,Revenue,ALL,Postpaid,B2R020301,Postpaid Revenue Messaging,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023013,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020301,Postpaid Revenue Messaging : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023020,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020301,Postpaid Revenue Messaging : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023018,Sales & Revenue,Revenue,ALL,Postpaid,B2R020302,Postpaid Revenue Mobility,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023017,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020302,Postpaid Revenue Mobility : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023021,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020302,Postpaid Revenue Mobility : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023009,Sales & Revenue,Revenue,ALL,Postpaid,B2R020307,Postpaid Revenue Other,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023013,Sales & Revenue,Revenue,ALL,Postpaid,B2R020307,Postpaid Revenue Other,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023014,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020307,Postpaid Revenue Other : DTAC,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023015,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020307,Postpaid Revenue Other : DTAC,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023009,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020307,Postpaid Revenue Other : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023010,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020307,Postpaid Revenue Other : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023018,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020307,Postpaid Revenue Other : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023021,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020307,Postpaid Revenue Other : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023020,Sales & Revenue,Revenue,ALL,Postpaid,B2R020308,Postpaid Revenue Vertical,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023009,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020308,Postpaid Revenue Vertical : DTAC,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023013,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020308,Postpaid Revenue Vertical : DTAC,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023020,Sales & Revenue,Revenue,DTAC,Postpaid,DB2R020308,Postpaid Revenue Vertical : DTAC,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023020,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020308,Postpaid Revenue Vertical : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023021,Sales & Revenue,Revenue,TRUE,Postpaid,TB2R020308,Postpaid Revenue Vertical : TMH,N,N,S,0,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023018,Customer Service Experience & Retention,Retention & Churn,TRUE,Postpaid,TSER11201,Postpaid Save Rate : TMH,N,N,N,0,GYR,%,M,78.84,90.0,2023-05-31 13:48:22
202303,2023011,Digitalization,,TRUE,,VIN00038,Postpaid Subs Share : AIS,N,N,N,0,GYR,%,M,42.41,,2023-05-31 13:48:22
202303,2023013,Digitalization,,TRUE,,VIN00038,Postpaid Subs Share : AIS,N,N,N,0,GYR,%,M,42.41,,2023-05-31 13:48:22
202304,2023013,Digitalization,,TRUE,,VIN00038,Postpaid Subs Share : AIS,N,N,N,0,GYR,%,M,42.41,,2023-05-31 13:48:22
202303,2023009,Digitalization,,TRUE,,VIN00040,Postpaid Subs Share : DTAC,N,N,N,0,GYR,%,M,19.31,,2023-05-31 13:48:22
202303,2023011,Digitalization,,TRUE,,VIN00040,Postpaid Subs Share : DTAC,N,N,N,0,GYR,%,M,19.31,,2023-05-31 13:48:22
202303,2023011,Digitalization,,TRUE,,VIN00039,Postpaid Subs Share : TMH,N,N,N,0,GYR,%,M,38.28,,2023-05-31 13:48:22
202305,2023021,Digitalization,,TRUE,,VIN00039,Postpaid Subs Share : TMH,N,N,N,0,GYR,%,M,38.28,,2023-05-31 13:48:22
202304,2023014,Digitalization,,TRUE,,VIN00037,Postpaid Subs Share : TMH & DTAC,N,N,N,0,GYR,%,M,57.59,,2023-05-31 13:48:22
202303,2023011,Digitalization,,TRUE,,VIN00034,Postpaid Value Share : AIS,N,N,N,0,GYR,%,M,44.6,,2023-05-31 13:48:22
202304,2023015,Digitalization,,TRUE,,VIN00034,Postpaid Value Share : AIS,N,N,N,0,GYR,%,M,44.6,,2023-05-31 13:48:22
202303,2023009,Digitalization,,TRUE,,VIN00036,Postpaid Value Share : DTAC,N,N,N,0,GYR,%,M,21.26,,2023-05-31 13:48:22
202304,2023015,Digitalization,,TRUE,,VIN00035,Postpaid Value Share : TMH,N,N,N,0,GYR,%,M,34.14,,2023-05-31 13:48:22
202305,2023018,Digitalization,,TRUE,,VIN00035,Postpaid Value Share : TMH,N,N,N,0,GYR,%,M,34.14,,2023-05-31 13:48:22
202303,2023013,Sales & Revenue,Sales,ALL,Postpaid,B2S000103,Pre to Post,N,N,S,1,GYR,subs,M,48625.0,,2023-05-31 13:48:22
202304,2023015,Sales & Revenue,Sales,ALL,Postpaid,B2S000103,Pre to Post,N,N,S,1,GYR,subs,M,24684.0,,2023-05-31 13:48:22
202304,2023014,Sales & Revenue,Sales,DTAC,Postpaid,DB2S000103,Pre to Post : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-05-31 13:48:22
202303,2023009,Sales & Revenue,Sales,TRUE,Postpaid,TB2S000103,Pre to Post : TMH,N,N,S,1,GYR,subs,M,7861.0,,2023-05-31 13:48:22
202303,2023011,Sales & Revenue,Sales,TRUE,Postpaid,TB2S000103,Pre to Post : TMH,N,N,S,1,GYR,subs,M,29390.0,,2023-05-31 13:48:22
202303,2023012,Sales & Revenue,Sales,TRUE,Postpaid,TB2S000103,Pre to Post : TMH,N,N,S,1,GYR,subs,M,39901.0,,2023-05-31 13:48:22
202303,2023012,Sales & Revenue,Sales,ALL,Postpaid,B2S010103,Pre to Post B2C,N,N,S,0,GYR,subs,M,39794.0,,2023-05-31 13:48:22
202303,2023010,Sales & Revenue,Sales,DTAC,Postpaid,DB2S010103,Pre to Post B2C : DTAC,N,N,S,0,GYR,subs,M,0.0,,2023-05-31 13:48:22
202303,2023011,Sales & Revenue,Sales,DTAC,Postpaid,DB2S010103,Pre to Post B2C : DTAC,N,N,S,0,GYR,subs,M,0.0,,2023-05-31 13:48:22
202304,2023014,Sales & Revenue,Sales,DTAC,Postpaid,DB2S010103,Pre to Post B2C : DTAC,N,N,S,0,GYR,subs,M,0.0,,2023-05-31 13:48:22
202303,2023013,Sales & Revenue,Sales,TRUE,Postpaid,TB2S010103,Pre to Post B2C : TMH,N,N,S,0,GYR,subs,M,48503.0,,2023-05-31 13:48:22
202305,2023018,Sales & Revenue,Sales,TRUE,Postpaid,TB2S010103,Pre to Post B2C : TMH,N,N,S,0,GYR,subs,M,14650.0,,2023-05-31 13:48:22
202304,2023014,Sales & Revenue,Sales,ALL,Prepaid,B1S000101,Prepaid Activation Subs,N,N,S,1,GYR,subs,M,810410.0,,2023-05-31 13:48:22
202304,2023017,Sales & Revenue,Sales,ALL,Prepaid,B1S000101,Prepaid Activation Subs,N,N,S,1,GYR,subs,M,2799195.0,,2023-05-31 13:48:22
202305,2023019,Sales & Revenue,Sales,ALL,Prepaid,B1S000101,Prepaid Activation Subs,N,N,S,1,GYR,subs,M,1288021.0,,2023-05-31 13:48:22
202303,2023010,Sales & Revenue,Sales,ALL,Prepaid,B1S000103,Prepaid Activation Subs : AEC/Migrants,N,N,S,1,GYR,subs,M,73137.0,,2023-05-31 13:48:22
202304,2023016,Sales & Revenue,Sales,ALL,Prepaid,B1S000103,Prepaid Activation Subs : AEC/Migrants,N,N,S,1,GYR,subs,M,193236.0,,2023-05-31 13:48:22
202305,2023018,Sales & Revenue,Sales,ALL,Prepaid,B1S000103,Prepaid Activation Subs : AEC/Migrants,N,N,S,1,GYR,subs,M,49898.0,,2023-05-31 13:48:22
202303,2023009,Sales & Revenue,Sales,DTAC,Prepaid,DB1S000103,Prepaid Activation Subs : AEC/Migrants : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-05-31 13:48:22
202303,2023012,Sales & Revenue,Sales,DTAC,Prepaid,DB1S000103,Prepaid Activation Subs : AEC/Migrants : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-05-31 13:48:22
202304,2023014,Sales & Revenue,Sales,DTAC,Prepaid,DB1S000103,Prepaid Activation Subs : AEC/Migrants : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-05-31 13:48:22
202305,2023018,Sales & Revenue,Sales,DTAC,Prepaid,DB1S000103,Prepaid Activation Subs : AEC/Migrants : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-05-31 13:48:22
202304,2023016,Sales & Revenue,Sales,TRUE,Prepaid,TB1S000103,Prepaid Activation Subs : AEC/Migrants : TMH,N,N,S,1,GYR,subs,M,193236.0,,2023-05-31 13:48:22
202305,2023018,Sales & Revenue,Sales,DTAC,Prepaid,DB1S000101,Prepaid Activation Subs : DTAC,N,N,S,1,GYR,subs,M,320223.0,325031.68,2023-05-31 13:48:22
202304,2023015,Sales & Revenue,Sales,TRUE,Prepaid,TB1S000101,Prepaid Activation Subs : TMH,N,N,S,1,GYR,subs,M,704745.0,,2023-05-31 13:48:22
202303,2023013,Sales & Revenue,Sales,ALL,Prepaid,B1S000102,Prepaid Activation Subs : Thai Mass,N,N,S,1,GYR,subs,M,846401.0,,2023-05-31 13:48:22
202304,2023013,Sales & Revenue,Sales,DTAC,Prepaid,DB1S000102,Prepaid Activation Subs : Thai Mass : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-05-31 13:48:22
202303,2023009,Sales & Revenue,Sales,TRUE,Prepaid,TB1S000102,Prepaid Activation Subs : Thai Mass : TMH,N,N,S,1,GYR,subs,M,128882.0,,2023-05-31 13:48:22
202304,2023015,Sales & Revenue,Sales,TRUE,Prepaid,TB1S000102,Prepaid Activation Subs : Thai Mass : TMH,N,N,S,1,GYR,subs,M,412872.0,,2023-05-31 13:48:22
202303,2023009,Sales & Revenue,Sales,ALL,Prepaid,B1S000104,Prepaid Activation Subs : Tourists (IN + OUT),N,N,S,1,GYR,subs,M,53737.0,,2023-05-31 13:48:22
202305,2023018,Sales & Revenue,Sales,DTAC,Prepaid,DB1S000104,Prepaid Activation Subs : Tourists (IN + OUT) : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-05-31 13:48:22
202305,2023021,Sales & Revenue,Sales,DTAC,Prepaid,DB1S000104,Prepaid Activation Subs : Tourists (IN + OUT) : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-05-31 13:48:22
202303,2023013,Sales & Revenue,Sales,TRUE,Prepaid,TB1S000104,Prepaid Activation Subs : Tourists (IN + OUT) : TMH,N,N,S,1,GYR,subs,M,319273.0,,2023-05-31 13:48:22
202303,2023009,Sales & Revenue,Revenue,ALL,Prepaid,B1R000600,Prepaid CRR Rev-Net Topping Deferment,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023018,Sales & Revenue,Revenue,ALL,Prepaid,B1R000600,Prepaid CRR Rev-Net Topping Deferment,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023009,Sales & Revenue,Revenue,DTAC,Prepaid,DB1R000600,Prepaid CRR Rev-Net Topping Deferment : DTAC,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023017,Sales & Revenue,Revenue,DTAC,Prepaid,DB1R000600,Prepaid CRR Rev-Net Topping Deferment : DTAC,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023018,Sales & Revenue,Revenue,DTAC,Prepaid,DB1R000600,Prepaid CRR Rev-Net Topping Deferment : DTAC,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023012,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000600,Prepaid CRR Rev-Net Topping Deferment : TMH,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023013,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000600,Prepaid CRR Rev-Net Topping Deferment : TMH,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023014,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000600,Prepaid CRR Rev-Net Topping Deferment : TMH,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023017,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000600,Prepaid CRR Rev-Net Topping Deferment : TMH,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023021,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000600,Prepaid CRR Rev-Net Topping Deferment : TMH,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202304,2023017,Sales & Revenue,Sales,ALL,Prepaid,B1S000105,Prepaid CS90,N,N,S,1,GYR,subs,M,1005214.0,,2023-05-31 13:48:22
202305,2023021,Sales & Revenue,Sales,ALL,Prepaid,B1S000105,Prepaid CS90,N,N,S,1,GYR,subs,M,928984.0,,2023-05-31 13:48:22
202304,2023015,Sales & Revenue,Sales,DTAC,Prepaid,DB1S000105,Prepaid CS90 : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-05-31 13:48:22
202304,2023014,Sales & Revenue,Sales,TRUE,Prepaid,TB1S000105,Prepaid CS90 : TMH,N,N,S,1,GYR,subs,M,303545.0,,2023-05-31 13:48:22
202305,2023019,Sales & Revenue,Sales,TRUE,Prepaid,TB1S000105,Prepaid CS90 : TMH,N,N,S,1,GYR,subs,M,468677.0,,2023-05-31 13:48:22
202305,2023020,Sales & Revenue,Sales,TRUE,Prepaid,TB1S000105,Prepaid CS90 : TMH,N,N,S,1,GYR,subs,M,694995.0,,2023-05-31 13:48:22
202303,2023012,Customer Service Experience & Retention,Retention & Churn,DTAC,Prepaid,DB1S000300,Prepaid Churn Rate : DTAC,N,N,N,0,RYG,%,M,7.57,,2023-05-31 13:48:22
202305,2023019,Customer Service Experience & Retention,Retention & Churn,DTAC,Prepaid,DB1S000300,Prepaid Churn Rate : DTAC,N,N,N,0,RYG,%,M,5.15,,2023-05-31 13:48:22
202303,2023013,Customer Service Experience & Retention,Retention & Churn,TRUE,Prepaid,TB1S000300,Prepaid Churn Rate : TMH,N,N,N,0,RYG,%,M,,,2023-05-31 13:48:22
202304,2023015,Customer Service Experience & Retention,Retention & Churn,TRUE,Prepaid,TB1S000300,Prepaid Churn Rate : TMH,N,N,N,0,RYG,%,M,,,2023-05-31 13:48:22
202305,2023019,Customer Service Experience & Retention,Retention & Churn,ALL,Prepaid,B1S000200,Prepaid Churn Subs,N,N,S,1,RYG,subs,M,1375384.0,,2023-05-31 13:48:22
202304,2023013,Customer Service Experience & Retention,Retention & Churn,DTAC,Prepaid,DB1S000200,Prepaid Churn Subs : DTAC,Y,N,S,1,RYG,subs,M,93987.0,108000.0,2023-05-31 13:48:22
202304,2023015,Customer Service Experience & Retention,Retention & Churn,DTAC,Prepaid,DB1S000200,Prepaid Churn Subs : DTAC,Y,N,S,1,RYG,subs,M,823398.0,864000.0,2023-05-31 13:48:22
202304,2023016,Customer Service Experience & Retention,Retention & Churn,DTAC,Prepaid,DB1S000200,Prepaid Churn Subs : DTAC,Y,N,S,1,RYG,subs,M,1188949.0,1242000.0,2023-05-31 13:48:22
202303,2023010,Customer Service Experience & Retention,Retention & Churn,TRUE,Prepaid,TB1S000200,Prepaid Churn Subs : TMH,Y,N,S,1,RYG,subs,M,444843.0,,2023-05-31 13:48:22
202305,2023021,Customer Service Experience & Retention,Retention & Churn,TRUE,Prepaid,TB1S000200,Prepaid Churn Subs : TMH,Y,N,S,1,RYG,subs,M,1047440.0,,2023-05-31 13:48:22
202303,2023012,Customer Service Experience & Retention,Experience,DTAC,Prepaid,DSER22101,Prepaid Complaint : DTAC,Y,N,N,0,RYG,%,M,,,2023-05-31 13:48:22
202303,2023013,Customer Service Experience & Retention,Experience,DTAC,Prepaid,DSER22101,Prepaid Complaint : DTAC,Y,N,N,0,RYG,%,M,,,2023-05-31 13:48:22
202304,2023016,Customer Service Experience & Retention,Experience,DTAC,Prepaid,DSER22101,Prepaid Complaint : DTAC,Y,N,N,0,RYG,%,M,,,2023-05-31 13:48:22
202305,2023018,Customer Service Experience & Retention,Experience,DTAC,Prepaid,DSER22101,Prepaid Complaint : DTAC,Y,N,N,0,RYG,%,M,,,2023-05-31 13:48:22
202303,2023009,Sales & Revenue,Revenue,ALL,Prepaid,B1R000700,Prepaid Daily Revenue,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023020,Sales & Revenue,Revenue,ALL,Prepaid,B1R000700,Prepaid Daily Revenue,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023011,Sales & Revenue,Revenue,DTAC,Prepaid,DB1R000700,Prepaid Daily Revenue : DTAC,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023018,Sales & Revenue,Revenue,DTAC,Prepaid,DB1R000700,Prepaid Daily Revenue : DTAC,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023013,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000700,Prepaid Daily Revenue : TMH,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023012,Sales & Revenue,Revenue,ALL,Prepaid,B1R000102,Prepaid Existing Revenue,N,N,S,1,GYR,baht,M,2474132631.19,,2023-05-31 13:48:22
202305,2023020,Sales & Revenue,Revenue,ALL,Prepaid,B1R000102,Prepaid Existing Revenue,N,N,S,1,GYR,baht,M,1888715860.68,,2023-05-31 13:48:22
202305,2023018,Sales & Revenue,Revenue,DTAC,Prepaid,DB1R000102,Prepaid Existing Revenue : DTAC,N,N,S,1,GYR,baht,M,279515386.64,,2023-05-31 13:48:22
202304,2023016,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000102,Prepaid Existing Revenue : TMH,N,N,S,1,GYR,baht,M,1236902042.75,1270861390.43,2023-05-31 13:48:22
202305,2023021,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000102,Prepaid Existing Revenue : TMH,N,N,S,1,GYR,baht,M,1448082529.06,1487074143.29,2023-05-31 13:48:22
202304,2023015,Sales & Revenue,Revenue,DTAC,Prepaid,DB1R000500,Prepaid MTD Rev-Net Topping Deferment : DTAC,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023009,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000500,Prepaid MTD Rev-Net Topping Deferment : TMH,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023011,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000500,Prepaid MTD Rev-Net Topping Deferment : TMH,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023018,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000500,Prepaid MTD Rev-Net Topping Deferment : TMH,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202305,2023019,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000500,Prepaid MTD Rev-Net Topping Deferment : TMH,N,N,S,1,GYR,baht,M,0.0,,2023-05-31 13:48:22
202303,2023011,Sales & Revenue,Subs,ALL,Prepaid,B1S000401,Prepaid Net Add,N,N,S,0,GYR,subs,M,-37268.0,,2023-05-31 13:48:22
202304,2023013,Sales & Revenue,Subs,ALL,Prepaid,B1S000401,Prepaid Net Add,N,N,S,0,GYR,subs,M,6572.0,,2023-05-31 13:48:22
202305,2023018,Sales & Revenue,Subs,ALL,Prepaid,B1S000401,Prepaid Net Add,N,N,S,0,GYR,subs,M,-3448.0,,2023-05-31 13:48:22
202304,2023015,Sales & Revenue,Subs,ALL,Prepaid,B1S000400,Prepaid Net Add (Exclude Post2Pre/PO2PP),N,N,S,0,GYR,subs,M,0.0,,2023-05-31 13:48:22
202305,2023021,Sales & Revenue,Subs,ALL,Prepaid,B1S000400,Prepaid Net Add (Exclude Post2Pre/PO2PP),N,N,S,0,GYR,subs,M,0.0,,2023-05-31 13:48:22
202303,2023011,Sales & Revenue,Subs,DTAC,Prepaid,DB1S000400,Prepaid Net Add (Exclude Post2Pre/PO2PP) : DTAC,N,N,S,0,GYR,subs,M,0.0,,2023-05-31 13:48:22
202305,2023019,Sales & Revenue,Subs,DTAC,Prepaid,DB1S000400,Prepaid Net Add (Exclude Post2Pre/PO2PP) : DTAC,N,N,S,0,GYR,subs,M,0.0,,2023-05-31 13:48:22
202303,2023009,Sales & Revenue,Subs,TRUE,Prepaid,TB1S000400,Prepaid Net Add (Exclude Post2Pre/PO2PP) : TMH,N,N,S,0,GYR,subs,M,0.0,,2023-05-31 13:48:22
202303,2023010,Sales & Revenue,Subs,TRUE,Prepaid,TB1S000400,Prepaid Net Add (Exclude Post2Pre/PO2PP) : TMH,N,N,S,0,GYR,subs,M,0.0,,2023-05-31 13:48:22
202303,2023012,Sales & Revenue,Subs,TRUE,Prepaid,TB1S000400,Prepaid Net Add (Exclude Post2Pre/PO2PP) : TMH,N,N,S,0,GYR,subs,M,0.0,,2023-05-31 13:48:22
202303,2023013,Sales & Revenue,Subs,TRUE,Prepaid,TB1S000400,Prepaid Net Add (Exclude Post2Pre/PO2PP) : TMH,N,N,S,0,GYR,subs,M,0.0,,2023-05-31 13:48:22
202305,2023018,Sales & Revenue,Subs,TRUE,Prepaid,TB1S000400,Prepaid Net Add (Exclude Post2Pre/PO2PP) : TMH,N,N,S,0,GYR,subs,M,0.0,,2023-05-31 13:48:22
202304,2023013,Sales & Revenue,Subs,TRUE,Prepaid,TB1S000401,Prepaid Net Add : TMH,N,N,S,0,GYR,subs,M,14122.0,,2023-05-31 13:48:22
202304,2023015,Sales & Revenue,Subs,TRUE,Prepaid,TB1S000401,Prepaid Net Add : TMH,N,N,S,0,GYR,subs,M,11058.0,,2023-05-31 13:48:22
202304,2023016,Sales & Revenue,Subs,TRUE,Prepaid,TB1S000401,Prepaid Net Add : TMH,N,N,S,0,GYR,subs,M,6528.0,,2023-05-31 13:48:22
